Gene ID,Total,GB,Exon,Intron,P,P250,P1K,P5K,Flanks,Gene symbol,Gene name
106585190,10,10,0,10,0,0,0,0,0,fbxl17,"F-box and leucine-rich repeat protein 17, transcript variant X1"
106585083,10,10,0,10,0,0,0,0,0,LOC106585083,"autism susceptibility gene 2 protein-like, transcript variant X2"
106602390,10,10,0,10,0,0,0,0,0,galntl6,"polypeptide N-acetylgalactosaminyltransferase-like 6, transcript variant X2"
106604933,10,10,0,10,0,0,0,0,0,LOC106604933,"slit homolog 3 protein-like, transcript variant X1"
106611148,10,10,0,10,0,0,0,0,0,LOC106611148,"neurexin-1a, transcript variant X8"
106569162,10,10,0,10,0,0,0,0,0,LOC106569162,"phosphatase and actin regulator 1-like, transcript variant X3"
106577623,10,10,0,10,0,0,0,0,0,LOC106577623,"receptor-type tyrosine-protein phosphatase delta-like, transcript variant X15"
106570966,10,10,0,10,0,0,0,0,0,LOC106570966,"nuclear receptor subfamily 6 group A member 1-A-like, transcript variant X5"
106579218,10,10,0,10,0,0,0,0,0,rhbdl1,"rhomboid, veinlet-like 1 (Drosophila), transcript variant X2"
106571714,10,9,5,4,1,0,0,1,0,LOC106571714,"nesprin-2-like, transcript variant X2"
100196032,10,9,0,9,1,0,0,1,0,pacrg,PARK2 co-regulated
106567646,10,9,0,9,1,0,0,1,0,LOC106567646,"opioid-binding protein/cell adhesion molecule-like, transcript variant X2"
106577610,10,9,0,9,0,0,0,0,1,LOC106577610,"peroxisome proliferator-activated receptor gamma coactivator 1-alpha-like, transcript variant X1"
106611507,10,8,0,8,0,0,0,0,2,LOC106611507,"protein diaphanous homolog 2-like, transcript variant X4"
106573735,10,3,0,3,7,0,0,7,0,fam65a,"family with sequence similarity 65, member A, transcript variant X6"
100380407,10,0,0,0,5,0,0,5,5,ical,"Calpastatin, transcript variant X24"
106567057,9,9,1,8,0,0,0,0,0,LOC106567057,"low-density lipoprotein receptor-related protein 1-like, transcript variant X2"
106584565,9,9,0,9,0,0,0,0,0,grm8,"glutamate receptor, metabotropic 8"
106585836,9,9,0,9,0,0,0,0,0,grid2,"glutamate receptor, ionotropic, delta 2, transcript variant X1"
106589364,9,9,0,9,0,0,0,0,0,LOC106589364,"glutamate receptor ionotropic, delta-1-like, transcript variant X1"
106589744,9,9,0,9,0,0,0,0,0,nrxn1,"neurexin 1, transcript variant X11"
106599374,9,9,0,9,0,0,0,0,0,LOC106599374,"E3 ubiquitin-protein ligase RNF220-like, transcript variant X3"
106600643,9,9,0,9,0,0,0,0,0,sez6l2,seizure related 6 homolog (mouse)-like 2
106610761,9,9,0,9,0,0,0,0,0,LOC106610761,"uncharacterized LOC106610761, transcript variant X1"
106613494,9,9,0,9,0,0,0,0,0,LOC106613494,PEX5-related protein-like
106561385,9,9,0,9,0,0,0,0,0,LOC106561385,"tetraspanin-9-like, transcript variant X2"
106571712,9,9,0,9,0,0,0,0,0,LOC106571712,"protein jagged-2-like, transcript variant X2"
106572198,9,9,0,9,0,0,0,0,0,prdm16,"PR domain containing 16, transcript variant X2"
106578615,9,9,0,9,0,0,0,0,0,LOC106578615,"receptor-type tyrosine-protein phosphatase N2-like, transcript variant X4"
106581635,9,9,0,9,0,0,0,0,0,dach1,"dachshund family transcription factor 1, transcript variant X2"
106566936,9,8,8,0,1,0,1,0,0,LOC106566936,"T-box transcription factor TBX3-like, transcript variant X3"
106585209,9,7,0,7,1,0,0,1,1,ipo11,importin 11
106609245,9,7,0,7,0,0,0,0,2,LOC106609245,"forkhead box protein P2-like, transcript variant X7"
106565306,8,8,5,3,0,0,0,0,0,LOC106565306,cadherin-22-like
106610476,8,8,4,4,0,0,0,0,0,LOC106610476,protein sidekick-2-like
106568841,8,8,3,5,0,0,0,0,0,LOC106568841,"partitioning defective 3 homolog, transcript variant X5"
106571391,8,8,3,5,0,0,0,0,0,LOC106571391,"afadin-like, transcript variant X3"
106572186,8,8,3,5,0,0,0,0,0,LOC106572186,"agrin-like, transcript variant X5"
106583948,8,8,2,6,0,0,0,0,0,LOC106583948,"potassium voltage-gated channel subfamily C member 1-like, transcript variant X3"
106608331,8,8,2,6,0,0,0,0,0,LOC106608331,"sodium/calcium exchanger 1-like, transcript variant X3"
106571812,8,8,2,6,0,0,0,0,0,stxbp5,"syntaxin binding protein 5 (tomosyn), transcript variant X1"
106572010,8,8,2,6,0,0,0,0,0,ralgps1,"Ral GEF with PH domain and SH3 binding motif 1, transcript variant X2"
106590348,8,8,1,7,0,0,0,0,0,LOC106590348,"receptor-type tyrosine-protein phosphatase mu-like, transcript variant X1"
106561937,8,8,1,7,0,0,0,0,0,LOC106561937,"leucine zipper protein 2-like, transcript variant X2"
106579405,8,8,0,8,0,0,0,0,0,LOC106579405,"cyclin-dependent kinase 14, transcript variant X1"
106590190,8,8,0,8,0,0,0,0,0,gli3,"GLI family zinc finger 3, transcript variant X1"
106603765,8,8,0,8,0,0,0,0,0,kirrel3,"kin of IRRE like 3 (Drosophila), transcript variant X1"
106608716,8,8,0,8,0,0,0,0,0,LOC106608716,latrophilin-3-like
106613191,8,8,0,8,0,0,0,0,0,LOC106613191,"roundabout homolog 2-like, transcript variant X3"
106613575,8,8,0,8,0,0,0,0,0,LOC106613575,"ephrin-A2-like, transcript variant X1"
106560716,8,8,0,8,0,0,0,0,0,b4galnt4,"beta-1,4-N-acetyl-galactosaminyl transferase 4"
106561392,8,8,0,8,0,0,0,0,0,LOC106561392,"homeodomain-interacting protein kinase 2-like, transcript variant X1"
106613356,8,8,0,8,0,0,0,0,0,LOC106613356,"calcium-activated potassium channel subunit alpha-1-like, transcript variant X3"
106563138,8,8,0,8,0,0,0,0,0,LOC106563138,"netrin receptor UNC5D-like, transcript variant X2"
106564882,8,8,0,8,0,0,0,0,0,LOC106564882,"protein kinase C alpha type, transcript variant X1"
106566949,8,8,0,8,0,0,0,0,0,LOC106566949,"agrin-like, transcript variant X3"
106567287,8,8,0,8,0,0,0,0,0,"metabotropic glutamate receptor 4-like, transcript variant X1","metabotropic glutamate receptor 4-like, transcript variant X1"
106572392,8,8,0,8,0,0,0,0,0,LOC106572392,"calmodulin-binding transcription activator 1-like, transcript variant X1"
106574298,8,8,0,8,0,0,0,0,0,LOC106574298,low-density lipoprotein receptor-related protein 1B-like
106576894,8,8,0,8,0,0,0,0,0,cdh23,cadherin-related 23
106578541,8,8,0,8,0,0,0,0,0,LOC106578541,"partitioning defective 3 homolog, transcript variant X1"
106587198,8,7,2,5,1,0,0,1,0,LOC106587198,"trinucleotide repeat-containing gene 6C protein-like, transcript variant X5"
106581642,8,7,0,7,1,0,0,1,0,fgf14,"fibroblast growth factor 14, transcript variant X1"
106582658,8,7,1,6,0,0,0,0,1,rims4,"regulating synaptic membrane exocytosis 4, transcript variant X4"
106584692,8,7,1,6,0,0,0,0,1,LOC106584692,"zinc finger protein 609-like, transcript variant X1"
106613507,8,7,1,6,0,0,0,0,1,LOC106613507,"receptor-type tyrosine-protein phosphatase S-like, transcript variant X20"
106607561,8,7,0,7,0,0,0,0,1,LOC106607561,"rho-associated protein kinase 2-like, transcript variant X1"
106579414,8,6,0,6,0,0,0,0,2,"pro-neuregulin-3, membrane-bound isoform-like","pro-neuregulin-3, membrane-bound isoform-like"
106573705,8,5,0,5,0,0,0,0,3,LOC106573705,"zinc finger protein 423, transcript variant X1"
106567157,8,3,0,3,4,2,0,2,1,LOC106567157,"hematopoietic progenitor cell antigen CD34-like, transcript variant X2"
106566689,8,0,0,0,8,0,0,8,0,LOC106566689,MAM domain-containing protein 2-like
106604600,7,7,7,0,0,0,0,0,0,LOC106604600,"protocadherin-18-like, transcript variant X2"
106582990,7,7,5,2,0,0,0,0,0,LOC106582990,"eukaryotic translation initiation factor 4 gamma 3-like, transcript variant X6"
106572155,7,7,4,3,0,0,0,0,0,LOC106572155,tumor necrosis factor receptor superfamily member 1A-like
106583507,7,7,3,4,0,0,0,0,0,LOC106583507,"teashirt homolog 1-like, transcript variant X2"
106609914,7,7,3,4,0,0,0,0,0,sorbin and SH3 domain-containing protein 2-like,sorbin and SH3 domain-containing protein 2-like
106585474,7,7,2,5,0,0,0,0,0,LOC106585474,"homeobox protein cut-like 2, transcript variant X4"
106603110,7,7,2,5,0,0,0,0,0,LOC106603110,"neuronal migration protein doublecortin-like, transcript variant X2"
106603777,7,7,2,5,0,0,0,0,0,LOC106603777,"ras GTPase-activating protein 4-like, transcript variant X4"
106613910,7,7,2,5,0,0,0,0,0,LOC106613910,"probable voltage-dependent R-type calcium channel subunit alpha-1E, transcript variant X5"
106574364,7,7,2,5,0,0,0,0,0,LOC106574364,partitioning defective 3 homolog B-like
106582301,7,7,1,6,0,0,0,0,0,LOC106582301,"low-density lipoprotein receptor-related protein 1B-like, transcript variant X3"
106586113,7,7,1,6,0,0,0,0,0,LOC106586113,"inactive dipeptidyl peptidase 10-like, transcript variant X1"
106586125,7,7,1,6,0,0,0,0,0,LOC106586125,"double-stranded RNA-specific editase 1-like, transcript variant X5"
106589457,7,7,1,6,0,0,0,0,0,cacna1g,"calcium channel, voltage-dependent, T type, alpha 1G subunit, transcript variant X4"
106607460,7,7,1,6,0,0,0,0,0,LOC106607460,"sodium channel protein type 4 subunit alpha B-like, transcript variant X1"
106560791,7,7,1,6,0,0,0,0,0,LOC106560791,"leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1, transcript variant X2"
106561741,7,7,1,6,0,0,0,0,0,pleckstrin homology domain-containing family A member 5-like,pleckstrin homology domain-containing family A member 5-like
106567556,7,7,1,6,0,0,0,0,0,LOC106567556,"transmembrane protein 132E-like, transcript variant X2"
106568079,7,7,1,6,0,0,0,0,0,LOC106568079,"seizure protein 6-like, transcript variant X5"
106572055,7,7,1,6,0,0,0,0,0,casz1,"castor zinc finger 1, transcript variant X7"
100380844,7,7,0,7,0,0,0,0,0,ubiquitin-conjugating enzyme E2F (putative),ubiquitin-conjugating enzyme E2F (putative)
106584161,7,7,0,7,0,0,0,0,0,LOC106584161,transforming growth factor beta-2-like
106588461,7,7,0,7,0,0,0,0,0,LOC106588461,"microtubule-actin cross-linking factor 1-like, transcript variant X22"
106590169,7,7,0,7,0,0,0,0,0,LOC106590169,"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 3-like, transcript variant X3"
106599529,7,7,0,7,0,0,0,0,0,LOC106599529,"ephrin type-B receptor 1, transcript variant X2"
106599824,7,7,0,7,0,0,0,0,0,LOC106599824,"arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3-like, transcript variant X2"
106600859,7,7,0,7,0,0,0,0,0,LOC106600859,"retinoic acid receptor alpha-B, transcript variant X2"
106601461,7,7,0,7,0,0,0,0,0,meis2,"Meis homeobox 2, transcript variant X9"
106602199,7,7,0,7,0,0,0,0,0,sgcz,"sarcoglycan, zeta"
106602388,7,7,0,7,0,0,0,0,0,LOC106602388,"N-acetylgalactosaminyltransferase 7-like, transcript variant X2"
106602381,7,7,0,7,0,0,0,0,0,LOC106602381,glycine receptor subunit alpha-3-like
106603521,7,7,0,7,0,0,0,0,0,LOC106603521,"ribosomal protein S6 kinase beta-1-like, transcript variant X2"
100195438,7,7,0,7,0,0,0,0,0,zic4,"zic family member 4, transcript variant X4"
106606551,7,7,0,7,0,0,0,0,0,nuclear GTPase SLIP-GC-like,nuclear GTPase SLIP-GC-like
100196506,7,7,0,7,0,0,0,0,0,GLI pathogenesis-related 1,GLI pathogenesis-related 1
106611555,7,7,0,7,0,0,0,0,0,LOC106611555,"rap guanine nucleotide exchange factor 2-like, transcript variant X7"
106560989,7,7,0,7,0,0,0,0,0,LOC106560989,potassium voltage-gated channel subfamily KQT member 1-like
106561150,7,7,0,7,0,0,0,0,0,LOC106561150,"nuclear receptor ROR-alpha, transcript variant X2"
106562976,7,7,0,7,0,0,0,0,0,LOC106562976,"disabled homolog 2-interacting protein-like, transcript variant X3"
106564874,7,7,0,7,0,0,0,0,0,LOC106564874,"fumarate hydratase, mitochondrial-like, transcript variant X2"
106566735,7,7,0,7,0,0,0,0,0,cdh4,"cadherin 4, type 1, R-cadherin (retinal), transcript variant X2"
106570601,7,7,0,7,0,0,0,0,0,ush2a,"Usher syndrome 2A (autosomal recessive, mild)"
106567521,7,7,0,7,0,0,0,0,0,LOC106567521,"rap guanine nucleotide exchange factor 6-like, transcript variant X1"
106567530,7,7,0,7,0,0,0,0,0,LOC106567530,"protein Jade-1-like, transcript variant X2"
106567633,7,7,0,7,0,0,0,0,0,LOC106567633,"galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1-like, transcript variant X2"
106568873,7,7,0,7,0,0,0,0,0,LOC106568873,"chromodomain-helicase-DNA-binding protein 7-like, transcript variant X2"
106569223,7,7,0,7,0,0,0,0,0,LOC106569223,"catenin delta-2-like, transcript variant X2"
106574233,7,7,0,7,0,0,0,0,0,dlgap2,"discs, large (Drosophila) homolog-associated protein 2, transcript variant X1"
106571830,7,7,0,7,0,0,0,0,0,LOC106571830,SAM and SH3 domain-containing protein 1-like
106567541,7,7,0,7,0,0,0,0,0,LOC106567541,"netrin receptor UNC5D-like, transcript variant X3"
106575122,7,7,0,7,0,0,0,0,0,LOC106575122,"neural cell adhesion molecule 2-like, transcript variant X1"
106576788,7,7,0,7,0,0,0,0,0,LOC106576788,DNA nucleotidylexotransferase-like
106577493,7,7,0,7,0,0,0,0,0,LOC106577493,"VPS10 domain-containing receptor SorCS2-like, transcript variant X1"
106577616,7,7,0,7,0,0,0,0,0,LOC106577616,"Kv channel-interacting protein 4-like, transcript variant X3"
106577697,7,7,0,7,0,0,0,0,0,LOC106577697,"transmembrane protein 256-like, transcript variant X1"
106578533,7,7,0,7,0,0,0,0,0,adarb2,"adenosine deaminase, RNA-specific, B2 (non-functional)"
106580171,7,7,0,7,0,0,0,0,0,LOC106580171,"glutamate receptor ionotropic, delta-2-like, transcript variant X2"
100170847,7,6,6,0,1,0,0,1,0,homeobox protein HoxA2aa,homeobox protein HoxA2aa
106607745,7,6,3,3,1,0,1,0,0,LOC106607745,"ankyrin-3-like, transcript variant X9"
106602442,7,6,1,5,1,0,0,1,0,LOC106602442,"teneurin-3-like, transcript variant X6"
106574123,7,6,0,6,1,0,1,0,0,LOC106574123,"solute carrier organic anion transporter family member 2A1-like, transcript variant X2"
106600760,7,6,0,6,1,0,0,1,0,LOC106600760,"potassium voltage-gated channel subfamily C member 1-like, transcript variant X3"
106566015,7,6,2,4,0,0,0,0,1,LOC106566015,"metabotropic glutamate receptor 4-like, transcript variant X2"
100196385,7,6,0,6,0,0,0,0,1,nek7,"NIMA-related kinase 7, transcript variant X1"
106613725,7,6,0,6,0,0,0,0,1,LOC106613725,neurocan core protein-like
106561580,7,6,0,6,0,0,0,0,1,inner mitochondrial membrane peptidase subunit 2,inner mitochondrial membrane peptidase subunit 2
106565973,7,6,0,6,0,0,0,0,1,LOC106565973,"regulator of G-protein signaling 3-like, transcript variant X3"
106577626,7,6,0,6,0,0,0,0,1,adgrl3,"adhesion G protein-coupled receptor L3, transcript variant X2"
106566945,7,5,2,3,2,0,0,2,0,LOC106566945,"phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein-like, transcript variant X2"
106576194,7,5,0,5,2,0,0,2,0,scm-like with four MBT domains protein 2,scm-like with four MBT domains protein 2
106581943,7,5,1,4,1,0,0,1,1,cask,"calcium/calmodulin-dependent serine protein kinase (MAGUK family), transcript variant X3"
106580092,7,5,0,5,1,0,1,0,1,LOC106580092,"BDNF/NT-3 growth factors receptor-like, transcript variant X1"
106584023,7,5,1,4,0,0,0,0,2,LOC106584023,"low-density lipoprotein receptor-related protein 8-like, transcript variant X1"
106585423,7,5,0,5,0,0,0,0,2,LOC106585423,"neurogenic locus notch homolog protein 1-like, transcript variant X2"
106590060,7,5,0,5,0,0,0,0,2,LOC106590060,E3 ubiquitin-protein ligase RNF152-like
106602750,7,5,0,5,0,0,0,0,2,dchs2,dachsous cadherin-related 2
106562908,7,5,0,5,0,0,0,0,2,LOC106562908,"calcium/calmodulin-dependent protein kinase type II subunit beta-like, transcript variant X5"
106567930,7,5,0,5,0,0,0,0,2,LOC106567930,"nuclear receptor-interacting protein 1-like, transcript variant X5"
106581998,7,4,4,0,0,0,0,0,3,LOC106581998,nuclear receptor subfamily 0 group B member 1-like
106580192,7,3,3,0,4,0,0,4,0,tle1,"transducin-like enhancer of split 1 (E(sp1) homolog, Drosophila), transcript variant X4"
106575174,7,3,0,3,0,0,0,0,4,LOC106575174,"cyclin-dependent kinase 15, transcript variant X2"
106600836,7,1,1,0,0,0,0,0,6,LOC106600836,homeobox protein Hox-B2a-like
106612344,7,1,0,1,0,0,0,0,6,LOC106612344,autophagy-related protein 16-1-like
106564479,7,1,0,1,0,0,0,0,6,LOC106564479,structural maintenance of chromosomes protein 3
106560720,7,0,0,0,7,0,0,7,0,tsg101,tumor susceptibility 101
106572035,7,0,0,0,7,0,0,7,0,LOC106572035,"death effector domain-containing protein-like, transcript variant X1"
106583207,6,6,6,0,0,0,0,0,0,LOC106583207,fibroleukin-like
106592857,6,6,6,0,0,0,0,0,0,TBC1 domain family member 30-like,TBC1 domain family member 30-like
100195082,6,6,6,0,0,0,0,0,0,Zinc finger protein 503,Zinc finger protein 503
106585129,6,6,5,1,0,0,0,0,0,zmat4,"zinc finger, matrin-type 4, transcript variant X1"
106571559,6,6,5,1,0,0,0,0,0,LOC106571559,"serine/threonine-protein kinase PAK 7-like, transcript variant X6"
106590229,6,6,4,2,0,0,0,0,0,myo3a,"myosin IIIA, transcript variant X1"
106577587,6,6,4,2,0,0,0,0,0,bank1,B-cell scaffold protein with ankyrin repeats 1
106584451,6,6,3,3,0,0,0,0,0,LOC106584451,potassium voltage-gated channel subfamily KQT member 1-like
106608714,6,6,3,3,0,0,0,0,0,LOC106608714,VPS10 domain-containing receptor SorCS1-like
106604622,6,6,2,4,0,0,0,0,0,LOC106604622,protocadherin Fat 4-like
106608787,6,6,2,4,0,0,0,0,0,LOC106608787,"ATP-binding cassette sub-family A member 1-like, transcript variant X1"
106613064,6,6,2,4,0,0,0,0,0,LOC106613064,"endothelin-converting enzyme-like 1, transcript variant X1"
106565912,6,6,2,4,0,0,0,0,0,LOC106565912,astrotactin-2-like
106581817,6,6,2,4,0,0,0,0,0,acvr1,"activin A receptor, type I, transcript variant X1"
106584557,6,6,1,5,0,0,0,0,0,LOC106584557,calcium-dependent secretion activator 2-like
106588997,6,6,1,5,0,0,0,0,0,LOC106588997,"CUB and sushi domain-containing protein 3-like, transcript variant X1"
106590220,6,6,1,5,0,0,0,0,0,arhgap21,"Rho GTPase activating protein 21, transcript variant X5"
106603640,6,6,1,5,0,0,0,0,0,LOC106603640,"neural cell adhesion molecule 1-like, transcript variant X8"
106608825,6,6,1,5,0,0,0,0,0,LOC106608825,"lysine-specific demethylase 6B-like, transcript variant X3"
106565330,6,6,1,5,0,0,0,0,0,LOC106565330,"receptor-type tyrosine-protein phosphatase gamma-like, transcript variant X2"
106567418,6,6,1,5,0,0,0,0,0,LOC106567418,"teneurin-2-like, transcript variant X1"
106571765,6,6,1,5,0,0,0,0,0,otof,"otoferlin, transcript variant X9"
106578564,6,6,1,5,0,0,0,0,0,LOC106578564,"cadherin-18-like, transcript variant X2"
106581811,6,6,1,5,0,0,0,0,0,tanc1,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1, transcript variant X1"
100286503,6,6,0,6,0,0,0,0,0,LOC100286503,"tensin-1, transcript variant X7"
106582707,6,6,0,6,0,0,0,0,0,LOC106582707,"metabotropic glutamate receptor 4-like, transcript variant X1"
106582912,6,6,0,6,0,0,0,0,0,LOC106582912,"cadherin-4-like, transcript variant X3"
106583532,6,6,0,6,0,0,0,0,0,LOC106583532,"potassium voltage-gated channel subfamily B member 1-like, transcript variant X1"
106584030,6,6,0,6,0,0,0,0,0,LOC106584030,"tyrosine-protein kinase transmembrane receptor ROR1-like, transcript variant X4"
106584318,6,6,0,6,0,0,0,0,0,LOC106584318,"voltage-dependent R-type calcium channel subunit alpha-1E-like, transcript variant X2"
106584340,6,6,0,6,0,0,0,0,0,LOC106584340,"leucine-rich repeat-containing protein 7-like, transcript variant X5"
106585221,6,6,0,6,0,0,0,0,0,LOC106585221,"potassium channel subfamily T member 1-like, transcript variant X1"
106585793,6,6,0,6,0,0,0,0,0,LOC106585793,protein FAM172A-like
106587212,6,6,0,6,0,0,0,0,0,LOC106587212,"CUGBP Elav-like family member 4, transcript variant X4"
106588412,6,6,0,6,0,0,0,0,0,LOC106588412,"poliovirus receptor homolog, transcript variant X2"
106590427,6,6,0,6,0,0,0,0,0,LOC106590427,"dipeptidyl aminopeptidase-like protein 6, transcript variant X3"
106597204,6,6,0,6,0,0,0,0,0,LOC106597204,pinopsin-like
106599404,6,6,0,6,0,0,0,0,0,tnr,"tenascin R, transcript variant X1"
106599387,6,6,0,6,0,0,0,0,0,LOC106599387,"beta-1,4-galactosyltransferase 2-like"
106599664,6,6,0,6,0,0,0,0,0,LOC106599664,"laminin subunit alpha-3-like, transcript variant X1"
106600876,6,6,0,6,0,0,0,0,0,LOC106600876,"corticotropin-releasing factor receptor 1-like, transcript variant X1"
106602607,6,6,0,6,0,0,0,0,0,LOC106602607,"zinc finger protein 205-like, transcript variant X1"
106602987,6,6,0,6,0,0,0,0,0,LOC106602987,"neurexin-2-like, transcript variant X15"
106603524,6,6,0,6,0,0,0,0,0,LOC106603524,"autism susceptibility gene 2 protein-like, transcript variant X3"
106603668,6,6,0,6,0,0,0,0,0,LOC106603668,"homeobox protein PKNOX2-like, transcript variant X1"
106605119,6,6,0,6,0,0,0,0,0,LOC106605119,"glutamate receptor ionotropic, kainate 3-like"
106605470,6,6,0,6,0,0,0,0,0,LOC106605470,calbindin-like
106609184,6,6,0,6,0,0,0,0,0,LOC106609184,"pleckstrin homology domain-containing family A member 5-like, transcript variant X14"
106610221,6,6,0,6,0,0,0,0,0,zinc finger protein 827-like,zinc finger protein 827-like
106610589,6,6,0,6,0,0,0,0,0,LOC106610589,"brain-enriched guanylate kinase-associated protein-like, transcript variant X2"
106610864,6,6,0,6,0,0,0,0,0,pleckstrin homology domain-containing family G member 3-like,pleckstrin homology domain-containing family G member 3-like
106611623,6,6,0,6,0,0,0,0,0,spata5,"spermatogenesis associated 5, transcript variant X3"
106611921,6,6,0,6,0,0,0,0,0,slit homolog 3 protein-like,slit homolog 3 protein-like
106611984,6,6,0,6,0,0,0,0,0,LOC106611984,X-linked interleukin-1 receptor accessory protein-like 2
106612653,6,6,0,6,0,0,0,0,0,LOC106612653,"rap1 GTPase-activating protein 2-like, transcript variant X4"
106613405,6,6,0,6,0,0,0,0,0,cntn5,contactin 5
106613444,6,6,0,6,0,0,0,0,0,negr1,"neuronal growth regulator 1, transcript variant X1"
106613557,6,6,0,6,0,0,0,0,0,inadl,"InaD-like (Drosophila), transcript variant X6"
106613892,6,6,0,6,0,0,0,0,0,LOC106613892,"cytosolic carboxypeptidase 6-like, transcript variant X2"
106560257,6,6,0,6,0,0,0,0,0,LOC106560257,"protein furry homolog-like, transcript variant X19"
